,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
458508,1099524008350,blend trippy ,5m4r2.wam,wihay.wam,5m4r2.wam,True,2021-04-27,0.02,https://ipfs.atomichub.io/ipfs/QmYh8Lex7yQS5QRtGQSPtedXnv7kfNnbLM75NoXceh8QXf,cryptobabes1,tzkb2.wam,0.15
458870,1099525087211,B5,bwrau.wam,qz2qw.wam,bwrau.wam,True,2021-04-28,0.92,https://ipfs.atomichub.io/ipfs/QmcugwsdmYsWx2N7LTcHZU4QJLYTMzdUL9UkvvRzYnFeqD,collectwhale,collectwhale,0.08
458937,1099529199026,SUPER DUST BUNNY ,metaleroz.gm,attaw.wam,fjbqw.wam,True,2021-05-15,2.96,https://ipfs.atomichub.io/ipfs/QmR8qDaq4oP6vBAH1bwikGZhxcDF1T4ikcz8VevVPjZChS,spacedoutpak,attaw.wam,0.1
459079,1099528656802,Hercules Pack Key Opener,l.cb4.wam,jmfb2.wam,l.cb4.wam,True,2021-05-18,0.51,https://ipfs.atomichub.io/ipfs/QmUhYtSc7TkRqCmLo6tYcRQatL8zUgFh3WwtvdLK4TWtDa,chronaverse1,vtjay.wam,0.12
459206,1099529278160,\\tMars: 001,mzjaw.wam,etbrw.wam,mzjaw.wam,True,2021-04-27,4.1,https://ipfs.atomichub.io/ipfs/Qma3veAtoxagHYaQrkEcTMpaVGoMKWNHDEE8q892cMsvF5,exhibitionxx,2rdb4.wam,0.15
459302,1099528490476,Krypto Refill Station,sxhay.wam,rmdb.wam,sxhay.wam,True,2021-05-03,3.17,https://ipfs.atomichub.io/ipfs/QmTpHG5dvcq7Jhw1gzGowTXHKLfyq95QMBkkwaauWNDF5X,enviroblocks,wuray.wam,0.05
459381,1099529601598,ManderFlyTourism,jfcby.wam,niare.wam,5fnay.wam,True,2021-04-29,1.22,https://ipfs.atomichub.io/ipfs/QmPY4hSh9pXuxPHHCXTGCNzrpN6F4z7vY9CzyDsxMZ431t,manderpsyche,.taay.wam,0.1
460085,1099521545322,Cryptobabes 003 blending instructions,bwlb4.wam,iwtr4.wam,bwlb4.wam,True,2021-04-27,0.21,https://ipfs.atomichub.io/ipfs/QmWsJX5VjBAJBT6GJQDff3vA82AfNSSE5NjtPSf8bWvQbn,cryptobabes1,tzkb2.wam,0.15
460196,1099528353387,Crypto Crop Nutrient Token,qr3r.wam,.rfba.wam,qr3r.wam,True,2021-04-27,0.21,https://ipfs.atomichub.io/ipfs/QmfUJh1EB7iR22JYtUUAZ3GzfgyiDmAaL2EQBvTqxAXe6i,cryptocrops1,as.b2.wam,0.06
460363,1099529564784,Alien Rep Shelk,bwlb4.wam,iiyrw.wam,bwlb4.wam,True,2021-04-27,1.03,https://ipfs.atomichub.io/ipfs/QmPpH5BDwYhHYt9zcisB2JGZdTN7bHjSL1YoiaGYiccJfD,alienftshelk,a3waw.wam,0.15
461306,1099514897910,SuperGeek Logo Chrome,xdyqw.wam,4sgay.wam,xdyqw.wam,True,2021-04-29,0.24,https://ipfs.atomichub.io/ipfs/QmXuegKHJc1KHPMT5L8uSTubyoxFJqFV9RtDAG68iTDJxb,supergeek111,supergeek.to,0.1
462310,1099522928194,The Real Randy Chavez,lyvro.wam,v2tb2.wam,lyvro.wam,True,2021-04-27,12.07,https://ipfs.atomichub.io/ipfs/QmZ2ctn8dbmPtcbJqhQPAqiZe8LcDiYKJ7BqE31icf8ReY,e2tradecards,inir4.wam,0.1
463182,1099519665192,CryptoC AMA Token,vw4qy.wam,xcuqw.wam,vwhr2.wam,True,2021-05-21,136.34,https://ipfs.atomichub.io/ipfs/Qme4ctUnyBdXgWv6CSqy1jF9AHXEqCLaRK6Xcn7fCc6NjW,anyo.b1,anyo.b1,0.08
464204,1099528613139,Kenai River Moose,thankfulness,.umqy.wam,thankfulness,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmX4MtGxMvVjJUHDaVKnvF5XTsAFv3Fr69NYpTCRimeimT,virtualakart,rmdb.wam,0.1
464236,1099528661643,Deep Space Krysta,rawkingonwax,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmZqR8uNENPsCCNC5syvXg8RqjDJY2LKR258ePG2M51YQE,sillypsybenx,.zbb.wam,0.1
464247,1099528661663,Alien Silly,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.02,https://ipfs.atomichub.io/ipfs/QmaktCaKLE7LY4zEDGk3JUHneGFnNasrzNvkZ8SXd1keWm,sillypsybenx,.zbb.wam,0.1
464251,1099528662090,Mar Lee | SE Sticker B,g4pea.wam,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmQrfjMhSgCBAzzgBfDnjUM83WYqWDDDjYpSH3vYJYHzEa,kryptogalaxy,3dgbc.wam,0.15
464271,1099523109627,The Ghost,b.4r2.wam,3nrr.wam,b.4r2.wam,True,2021-04-27,35.92,https://ipfs.atomichub.io/ipfs/QmNmw7WAA5J7ubLtXW7EVQ214oVgybtTBbUmLk6Rtdd66X,anyo.b1,anyo.b1,0.08
464298,1099528867453,KG Sticker,afkba.wam,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmZN5aJyr9cwvBZQstaCLQ9F8eV9VY6dW3nfpoxovcJD5n,kryptogalaxy,3dgbc.wam,0.15
464307,1099528869980,Grapes White,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmSDwM4EK7g7Vg3cWCfXdrFsT2SfyhUyARstYkNrK2HMEe,thederpycats,5ioqw.wam,0.1
464314,1099528869979,Grapes Cyan,humbledrawin,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmUkfxaAatTH447uSBNJu692Hx2JFq9eVw1prjD9Q9C8CY,thederpycats,5ioqw.wam,0.1
464339,1099528613786,Turnagain Arm (aluminum frame),ivgs2.wam,.umqy.wam,ivgs2.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmSF58KkC8AWN7bdG6xmfPfNt123cdPLEGvYzTh2ZHKJJw,virtualakart,rmdb.wam,0.1
464377,1099528997557,The Curious Monkey,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/Qmdvk5yCWVGHeV1CrVYiHkJPjWCvJzY1DJ7GpmrjzE8qY4,makosgallery,3dgbc.wam,0.15
464390,1099528997586,Vices and Virtues,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmZEFgPHgyrbzedDZeo6RdAwNN3B7iFJewNbK8j5X2rBLt,makosgallery,3dgbc.wam,0.15
464396,1099528997553,The Monkey King,n.rb4.wam,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmTsm752ZUd4qFLhspgVFV9iJNN95x8SDjBtbYSdXq1vub,makosgallery,3dgbc.wam,0.15
464409,1099529030673,Reaper Gnomie |  Base Card,cz4ba.wam,.umqy.wam,cz4ba.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmX8mk3anqkAkLJ6XVJDpDmvxrLtwfSCozcwwxxuiVwtsu,gnomeseries1,hhvb2.wam,0.15
464432,1099520518394,Psychedelic Liz Wiz Promo,w2zbq.wam,um3qw.wam,5mzrq.wam,True,2021-04-27,0.41,https://ipfs.atomichub.io/ipfs/QmTypgaKoZpS2sxwsKN3dx39LHswXyLFscqsXX5iQaELAA,starcardscpt,ot5qw.wam,0.1
464461,1099529583018,KpoAnimateS8,w2dsm.wam,pjur2.wam,ewyr4.wam,True,2021-04-28,0.14,https://ipfs.atomichub.io/ipfs/QmXWPffCiRW8DufP3fDU8aPwgffUg754kpCAdcNbzEmXxn,kernelillokp,krpay.wam,0.07
464467,1099521185303,Some Of Us,w2zbq.wam,g4jr4.wam,5mzrq.wam,True,2021-04-27,0.41,https://ipfs.atomichub.io/ipfs/Qmf8X3LtLJirEPZNho5tUTZGCDsPS4bhEEPu4fyonn3J8A,starcardscpt,ot5qw.wam,0.1
464592,1099529583120,KpoAnimateS5,rawkingonwax,pjur2.wam,x4rqw.wam,True,2021-04-27,0.09,https://ipfs.atomichub.io/ipfs/QmUHxD6TvLi55qLF8Vw8PqsxU6zysudoXyZQ6Hqs6a6LoD,kernelillokp,krpay.wam,0.07
464639,1099529583162,KpoPromoCard,g5tqy.wam,pjur2.wam,g5tqy.wam,True,2021-04-27,0.21,https://ipfs.atomichub.io/ipfs/QmWdEyBCpQUeDuYo2W3T1o2XHqVL2Pciq6t1iPt5VJUk1g,kernelillokp,krpay.wam,0.07
464859,1099521508120,Block 46,yq.34.wam,szzqy.wam,yq.34.wam,True,2021-04-30,3.76,https://ipfs.atomichub.io/ipfs/QmZRsSKksE1bLXR5geovECukumC2BXrAYtLTvrBawL4xbA,ethermineeee,szzqy.wam,0.1
464870,1099521237977,Block 45,yq.34.wam,szzqy.wam,yq.34.wam,True,2021-04-30,3.76,https://ipfs.atomichub.io/ipfs/QmR14Dxku7gQqnBmdtn1JoxhKyJEkggEiUMYvHJF6ZVEUB,ethermineeee,szzqy.wam,0.1
464894,1099528490102,@thederpycats Collaboration 2/4,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmT5wXJ4NWRyBx4DLB14HLLy64CXX9gKEyxdBeoRCEA4vN,cryptoswatch,yw4r.wam,0.05
464905,1099528490158,@thederpycats Collaboration 3/4,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmQQDCFZ3NVkTepVdYJgetdVUzdAVuvf4XsGuqrbp3ZFh1,cryptoswatch,yw4r.wam,0.05
464906,1099528490191,@thederpycats Collaboration 4/4,lebrawnjames,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/Qme4NoP9hDpWavfw45FdakAwoGeWmhQahBbqydXUpTMjgU,cryptoswatch,yw4r.wam,0.05
464978,1099528490470,Office Block,34aaw.wam,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmdbUR5orYGde1aeLmqsh7N4pbfHmPcniNX3k2rRQ2UneZ,enviroblocks,wuray.wam,0.05
465004,1099528494962,Turnagain Arm (black frame),thankfulness,.umqy.wam,thankfulness,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmTsbCYLnhSrCTy9nNG7rrYwzmrEFuQXwJfbZRmD37QSAo,virtualakart,rmdb.wam,0.1
465009,1099528497030,Turnagain Arm (oak frame),rmdb.wam,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmbPSEEv3X6kPEycUwJtLKLAA44sQV3Fq1KK8pNHhFF66J,virtualakart,rmdb.wam,0.1
465022,1099528496037,Kenai River Moose #2 (spruce frame),rmdb.wam,.umqy.wam,rmdb.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmPgZ8BZKkLvis5nuQyqMfYvYJjzH47hTwP2vMXxLRfvP3,virtualakart,rmdb.wam,0.1
465041,1099529583451,KpoAnimateS2,w2dsm.wam,pjur2.wam,w2dsm.wam,True,2021-05-24,0.14,https://ipfs.atomichub.io/ipfs/QmUsFREa4jW5H9QdrdEVbwFU7Zg4D6132Pa68Z7AfN8z13,kernelillokp,krpay.wam,0.07
465061,1099528499117,Young Bald Eagle (aluminum frame),ui1qw.wam,.umqy.wam,ui1qw.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmR1rVDWyc2Wgu4tQCHqvjKfuLwhf5njXUhEoVVu25pRis,virtualakart,rmdb.wam,0.1
465081,1099529583506,KpoAnimateS1,41lqy.wam,pjur2.wam,41lqy.wam,True,2021-04-28,1.84,https://ipfs.atomichub.io/ipfs/QmYrvpZedsTVSeQuqFcRo2zSkF6ETZ6WwZEAU7V1UJ91QP,kernelillokp,krpay.wam,0.07
465239,1099529583549,Ker_Esp_Christmas,w2dsm.wam,pjur2.wam,w2dsm.wam,True,2021-05-23,0.18,https://ipfs.atomichub.io/ipfs/QmbnVyLqtDKjyfnW78uDobgxDQHBua2RTe3LGxCHckbDsT,kernelillokp,krpay.wam,0.07
465361,1099518356091,Jumbo Anthill,tribalbooks,mjsaw.wam,rekqk.wam,True,2021-04-27,11.09,https://ipfs.atomichub.io/ipfs/https://static.tribalbooks.io/symbols/1/jumbo_anthill.jpg,tribalbooks,tribalbooks,0.08
465377,1099518356089,Rattlesnake Jaw,tribalbooks,mjsaw.wam,rekqk.wam,True,2021-04-27,11.09,https://ipfs.atomichub.io/ipfs/https://static.tribalbooks.io/symbols/1/rattlesnake_jaw.jpg,tribalbooks,tribalbooks,0.08
465615,1099520532669,Coral Wraith,splintrlands,zak.gm,fltay.wam,True,2021-05-02,1.05,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/untamed/Coral%20Wraith_lv1.png,splintrlands,splintrlands,0.05
466055,1099529581229,ZomTia Von Trippen,245b2.wam,41lqy.wam,gnvau.wam,True,2021-04-28,16.1,https://ipfs.atomichub.io/ipfs/QmSttVMjzwn2Eq59rwJwUTMq7vK8tjg5ErtzxyLB7RxjtD,zombaeseries,22br.wam,0.1
466274,1099521148511,Godzilla Comic Cover #6,mr5r2.wam,zak.gm,mr5r2.wam,True,2021-04-28,5.98,https://ipfs.atomichub.io/ipfs/QmSpTYnUQ1MuAGuPAzewj6SUYENwa7ScjuVCcbczEUWezc/04_SUPER_RARE/COMIC_COVER/Godzilla_Covers_COLOR_06.jpg,gdz.topps,gdz.topps,0.06
466333,1099529582763,Zalran Efreet,splintrlands,f.jqw.wam,kbiau.wam,True,2021-04-27,41.05,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/reward/Zalran%20Efreet_lv4.png,splintrlands,splintrlands,0.05
466344,1099520213514,Rise of the Resistance,bymcy.wam,1vpr.wam,w.cay.wam,True,2021-04-27,151.47,https://ipfs.atomichub.io/ipfs/QmXmwaeWSg1mGnPJTKjURcbEqcRpAL7qrmU451kuo1dK8m,bitcoinorign,btcorigins21,0.1
466523,1099525005822,SHANE ISAAC 1st PREMIUM CARD,mtlbi.wam,wwtrm.wam,mtlbi.wam,True,2021-05-20,0.84,https://ipfs.atomichub.io/ipfs/QmTXv6LEjms2W8p3h3mSKLPMay8MFdyCm2xR3Vq2BBoDrq,e2developers,yjd4e.wam,0.05
466540,1099520896085,Enigma Genesis Shadow Chest,qhab2.wam,jcqro.wam,qhab2.wam,True,2021-05-10,110.64,https://ipfs.atomichub.io/ipfs/QmcEkyRwCnjmLACbsRnQTvgAAWKfNbQy1vrbBsdTPrNAbg/shadow.gif,hodlgod,hodlgod,0.05
466603,1099529533647,Bit Bike #239,boneheads444,4rgb.wam,pj4r2.wam,False,2021-04-27,18.06,https://ipfs.atomichub.io/ipfs/QmZcevvb2ZDksvsBuLjCiWeLs8YwbUFatwwYQMxQREPxKi,cryptocross1,o3fb.wam,0.05
466666,1099529530236,Bit Bike #238,boneheads444,4rgb.wam,pj4r2.wam,False,2021-04-27,5.95,https://ipfs.atomichub.io/ipfs/QmUHFyczhNrF4bujDcPCeoGSKwyyJi7xeV5ijyh32uGtXA,cryptocross1,o3fb.wam,0.05
466690,1099529428970,Bit Bike #236,boneheads444,4rgb.wam,pj4r2.wam,False,2021-04-27,5.95,https://ipfs.atomichub.io/ipfs/QmQ4uRpADvH8eRH82ggmxnWRT54YtmSuoLLJYfvjLYKnQM,cryptocross1,o3fb.wam,0.05
467394,1099513259822,horde,i.lr2.wam,jnhaw.wam,j2aba.wam,True,2021-04-30,5.52,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/animated_sticker/1.2.06.gif,deadmau5,deadmau5,0.06
467423,1099513262139,4 NIGHTS IN BOSTON,2iorg.wam,jnhaw.wam,2iorg.wam,True,2021-04-28,14.72,https://ipfs.atomichub.io/ipfs/QmVYRYvN4EGWC4nB3Foyc51owGhWnJfJnahXbfZ5qHcJmd/silver/front/1.5.04.gif,deadmau5,deadmau5,0.06
467802,1099529434817,My thoughts,kzmdk.wam,thdbk.wam,kzmdk.wam,True,2021-05-18,0.17,https://ipfs.atomichub.io/ipfs/QmU5s4qbe72eX6KTZ3hSSkL5RsuBNPWADdE3RAQLPtAaYK,women1lovers,thdbk.wam,0.05
467997,1099521765439,SPACE COWBOY,qr3r.wam,mceqw.wam,qr3r.wam,True,2021-04-27,2.05,https://ipfs.atomichub.io/ipfs/QmZtUeBx6RzwEafBGZts3x2w8PKmn5Tde7RZdMErs1ghDG,borlandworld,sa3r2.wam,0.05
468560,1099519390172,2000 Followers Special,2vpay.wam,1xzb2.wam,2vpay.wam,True,2021-04-27,0.02,https://ipfs.atomichub.io/ipfs/QmexUG8DoD4VdWfJDbUa7sHxCXwKyXjCQr7FyiC8omoHqq,mosaicstamps,aldaw.wam,0.1
468716,1099519204358,maś̴͕͎̗͔͉̠̩̻̮̦̼͈̍̌͗̊̀͌̀͘͘͘͘͠Q̸͔̰͕̪̜̰̥̞͕̱͔̤̿͝T̸̲̈͐̂͑,y3ibg.wam,i5vay.wam,y3ibg.wam,True,2021-05-01,1.85,https://ipfs.atomichub.io/ipfs/QmSsaMhTbmoDMdpzfFzFigrYh5Kp8GHmh2pE9pG3i6HgWe,maikis1anfts,erfb.wam,0.1
469314,1099524546480,Gauntlet Productions,g4jr4.wam,r3wb.wam,g4jr4.wam,True,2021-04-28,0.35,https://ipfs.atomichub.io/ipfs/QmUkcGPQjXKiTGPRuTrmG85x4FX9HuXUwPxxX4n2KChNJs,chronaverse1,vtjay.wam,0.12
469339,1099528918874,-A-Z-TEK-,uslb2.wam,nnqb.wam,effektivitet,True,2021-04-27,1.03,https://ipfs.atomichub.io/ipfs/QmQyBMg5mLVkXEdvj7qAx4dwUzt52p5xZWaa8gDavYAuJe,tekcoinalpha,kpgbe.wam,0.05
469596,1099520132188,Grand Canyon,jcob2.wam,gkiay.wam,jcob2.wam,True,2021-05-18,0.01,https://ipfs.atomichub.io/ipfs/Qmc2zChYQRtD1NuCLe9GTnqqd3wvYykNovSHZRzmWHHnW5,wondercollec,ksuay.wam,0.07
469633,1099520132434,Bastion bridge,jcob2.wam,gkiay.wam,jcob2.wam,True,2021-05-18,0.02,https://ipfs.atomichub.io/ipfs/QmSRod8ANGruLYwWaNfp7ptF2quS4FagNUQnWFLe83orpb,wondercollec,ksuay.wam,0.07
469671,1099519055412,Crypto.X.Alien.Neri274.S2.E1.V0,51zr4.wam,14may.wam,51zr4.wam,True,2021-05-10,0.11,https://ipfs.atomichub.io/ipfs/QmanKYM56WQuMzyhDycnzjw9ferZCnJhqmHsntDhmDo6KA,fundotxcutie,x4iqw.wam,0.15
469854,1099521924505,DaDa Poem #2,lpoqy.wam,gkiay.wam,dogecoinkid1,True,2021-04-29,0.24,https://ipfs.atomichub.io/ipfs/QmPnzgky8fiA3BGWjrHH9WFeJh32A2edRipx7dZwk1yyBm,cooolaidtest,dmur4.wam,0.15
469876,1099521926219,Knight,rawkingofwax,gkiay.wam,x4rqw.wam,True,2021-05-03,0.02,https://ipfs.atomichub.io/ipfs/QmdjXiqL4ge6pFoBLcfdL9vLSUVaReSSTidq8jPT94T5eR,abstractprnt,cojqq.wam,0.05
469997,1099522451305,kpo tomato,rawkingonwax,gkiay.wam,x4rqw.wam,True,2021-04-27,0.03,https://ipfs.atomichub.io/ipfs/QmcSVQ28R5BtHhh5mV18QHC69jPFjDH31Bb6vCp26Q75CU,kernelillokp,krpay.wam,0.07
470237,1099520754321,Danielle,iflrk.wam,glur4.wam,iflrk.wam,True,2021-05-01,1.05,https://ipfs.atomichub.io/ipfs/Qmac8xKz9yfx3FhHi2YTJ9gDwg11ZtvT7wEM9Vh6UxuyY6/Cards/01%20Base/Front/Nimoy_Cards_Base_Front_31.png,nimoy,nimoy,0.06
470401,1099516903400,Necalli (Pwr: 2),s.rplanet,3mzqy.wam,5mzrq.wam,True,2021-04-27,1.03,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Weld/8-NECALLI-Weld-GIF.gif,stf.capcom,capcom,0.06
470835,1099520923539,Raffle Ticket #2 (Unframed) - Spring,a3.te.wam,bvsb.wam,guyc2.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmfHbzeMEHACXwoke6PAAtVNzJCmSuCPWuWDEjdR87YcSD,springtrain1,ujbaw.wam,0.05
470936,1099520515154,BEST BLOCKCHAIN GAME - Spring,3bzb2.wam,bvsb.wam,3bzb2.wam,True,2021-05-01,0.13,https://ipfs.atomichub.io/ipfs/QmaYF8ub1JQtsMcM2RabCVEwoETBhKZKtPqNMh8KUi6zuk,springtrain1,ujbaw.wam,0.05
470982,1099521921874,Eagle - Spring,apuay.wam,bvsb.wam,apuay.wam,True,2021-05-08,0.59,https://ipfs.atomichub.io/ipfs/QmSyenNNTnMoYebN5GeuHio9g5CQX3x26FJMLzeZxsiPDr,springtrain1,ujbaw.wam,0.05
471003,1099521921719,Maggots - Spring,r44r4.wam,bvsb.wam,r44r4.wam,True,2021-05-04,0.27,https://ipfs.atomichub.io/ipfs/QmUuoQCHCMY2SiAkLAGVwoDYoYqsb9gzuE92pv4s419df1,springtrain1,ujbaw.wam,0.05
471051,1099519977732,Spy - Spring,r44r4.wam,bvsb.wam,r44r4.wam,True,2021-05-04,0.27,https://ipfs.atomichub.io/ipfs/Qme5E7tHC36omwFfJf3cBAEHWLJAGwbLfpqZm53qmSNnSb,springtrain1,ujbaw.wam,0.05
471100,1099521974234,Spring Training Certified Pack Opener,jq1r2.wam,bvsb.wam,jq1r2.wam,True,2021-04-28,0.23,https://ipfs.atomichub.io/ipfs/QmXgVW3cBV6EJg41Q7dRvi5qmXgxNtNyx5gAPxCrB7Hm3w,springtrain1,ujbaw.wam,0.05
471111,1099528711535,Gorbad (Pwr: 2),v4w2m.wam,3roqy.wam,v4w2m.wam,True,2021-04-27,0.2,https://ipfs.atomichub.io/ipfs/QmaeaFc8d96zdDDAn7zey1wQ761rnUCF5yUNkp7wDmyiUS/uncommon/7-p2.png,legendsofnft,erjlo.wam,0.06
471291,1099523354935,Raffle Ticket #4 (Unframed) - Spring,fhzb2.wam,bvsb.wam,fhzb2.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmceHmKxP11TsUnWCbXEAEuePwfTMMVLHuDjgismgMAZCq,springtrain1,ujbaw.wam,0.05
471747,1099528720361,Brave Beer,lpoqy.wam,xhoqy.wam,lpoqy.wam,True,2021-04-30,0.75,https://ipfs.atomichub.io/ipfs/QmTm85XPz5f7o2AeNWRNKbz2CA3XgM76FmhAMpTodiFCde,foodmonsters,xhoqy.wam,0.05
471859,1099528724742,Angry Apple,4wnra.wam,xhoqy.wam,4wnra.wam,True,2021-05-02,0.79,https://ipfs.atomichub.io/ipfs/QmTotyzMutnYWMPCGfGbfKyvsFxS1KQ82wBDdev2kb2oXo,foodmonsters,xhoqy.wam,0.05
471884,1099528981286,Cuppy Cake,lpoqy.wam,xhoqy.wam,lpoqy.wam,True,2021-04-30,0.75,https://ipfs.atomichub.io/ipfs/QmdESSs1s7DpzptindpgVfujz7WqmRc97BxMdxYkWVb9vg,foodmonsters,xhoqy.wam,0.05
472044,1099522374085,I Want You,v5cb4.wam,bvsb.wam,v5cb4.wam,True,2021-04-27,0.0,https://ipfs.atomichub.io/ipfs/QmTLFLFmP289CsoUEQk65NnDnVomyzUUU6hViYCxbYvHDa,byronartset1,byronjrempel,0.1
472184,1099528582780,Mister Tron Mascot 3D,errau.wam,bygb4.wam,errau.wam,True,2021-04-27,1.63,https://ipfs.atomichub.io/ipfs/QmQAQ2r2hN6Axxsnx4dGo2aenUcQhjYvi8jD6bAkXM8uvo,bitspacecryp,xy2aw.wam,0.05
472383,1099514381823,Macello the Butcher,wombatmaster,aseaw.wam,oz4aw.wam,True,2021-04-28,46.01,https://ipfs.atomichub.io/ipfs/QmYnesRnH93dun9GZtq46jZafLfYNTchqgRF3XopWKTNto,exitlimbowax,exitlmbrhino,0.08
472489,1099523108975,Electric Silver Coin,b.4r2.wam,l.2bg.wam,b.4r2.wam,True,2021-04-27,104.67,https://ipfs.atomichub.io/ipfs/QmU4YLktYitEXib9ovdrdhkjT18d71UaAgkjUvzAJ14V1X,anyo.b1,anyo.b1,0.08
472951,1099529556733,i28 Rusty Trumpet,tuar4.wam,akyqy.wam,tuar4.wam,True,2021-05-12,2.97,https://ipfs.atomichub.io/ipfs/QmZpFRBCb7NxvrX8dLbWYfjpo8j8Bh7B2tEKTAe26dWLpv,risingstarga,y.cqq.wam,0.05
473066,1099529555879,18 Curtis,tuar4.wam,akyqy.wam,tuar4.wam,True,2021-05-12,2.97,https://ipfs.atomichub.io/ipfs/QmT8jxEM6hioVHcmkhq6PBaRh3ux4iUbeNBPfHmBKPeZBY,risingstarga,y.cqq.wam,0.05
473234,1099529556187,14 MC Trapper,tuar4.wam,akyqy.wam,tuar4.wam,True,2021-05-10,2.14,https://ipfs.atomichub.io/ipfs/QmNRTzpKPW6irnWKff8A9zhcdYUp1KkZaLpoBhqbcaazJv,risingstarga,y.cqq.wam,0.05
473861,1099521801026,Mural Art - INK Sig - Godzilla 1 of 5,44jmm.c.wam,rrbay.wam,3jjr.wam,True,2021-06-08,13.83,https://ipfs.atomichub.io/ipfs/QmZMt9qUp1QQMCpA4wqo28BtcgAzsG5oZSsYSYaTmEwWn5/2021-Godzilla-Matt-Frank-Mural1-INKS-SIG.jpg,gdz.topps,gdz.topps,0.06
473864,1099528649210,Terrible Teddy Ready Fir Ya,vs4b2.wam,qhwr2.wam,vs4b2.wam,True,2021-05-10,0.24,https://ipfs.atomichub.io/ipfs/QmNhDHPehU6dYKhoXbfwSqUbGuujjQXCPcz7C1QamjDCQW,screwubearss,qhwr2.wam,0.06
474281,1099520001714,Raffle Ticket #1 - Spring,sfab2.wam,1qdaq.wam,3w5ri.wam,True,2021-04-27,0.61,https://ipfs.atomichub.io/ipfs/Qmc5ewCTQGPkR7zTnMvgdmsqZnGE29T9YVeCruQhK4tEGt,springtrain1,ujbaw.wam,0.05
474370,1099520922869,Narwhal - Spring,apuay.wam,1qdaq.wam,apuay.wam,True,2021-05-08,0.47,https://ipfs.atomichub.io/ipfs/QmTh9jPfNLeLNVcjDWvfwhDtVh2j19G2EA8PsSaaUGBnzp,springtrain1,ujbaw.wam,0.05
474391,1099529559226,Robot Workshop 006,br.cu.wam,n1kr2.wam,buterusart13,True,2021-05-01,0.79,https://ipfs.atomichub.io/ipfs/QmenYpuuZ6y4wpLuScJo4twQsECBnCovSiE65ieByGt7Um,porkbuscards,n1kr2.wam,0.1
474664,1099529552999,OddSkull 017 Aqua,bacca,n1kr2.wam,bacca,True,2021-05-13,2.02,https://ipfs.atomichub.io/ipfs/QmZLgAjhPT7v2dJEXy2R2F1tFjEpHcQuWyeeoLEAqtKbBQ,porkbuscards,n1kr2.wam,0.1
474806,1099529553210,OddSkull 017 Green,bacca,n1kr2.wam,bacca,True,2021-05-13,2.02,https://ipfs.atomichub.io/ipfs/Qmf23zDW5dVLJwwCUojVVhzZAbxwULnR3Ansy6mqGdNvyW,porkbuscards,n1kr2.wam,0.1
